ida,aire_geo,signe_fr,signe_ue,produit,reference
783,Mercurey premier cru Les Combins,AOC -,AOP -,Mercurey premier cru Les Combins rouge,
785,Mercurey premier cru Les Crêts,AOC -,AOP -,Mercurey premier cru Les Crêts blanc,
785,Mercurey premier cru Les Crêts,AOC -,AOP -,Mercurey premier cru Les Crêts rouge,
784,Mercurey premier cru Les Croichots,AOC -,AOP -,Mercurey premier cru Les Croichots blanc,
784,Mercurey premier cru Les Croichots,AOC -,AOP -,Mercurey premier cru Les Croichots rouge,
786,Mercurey premier cru Les Fourneaux,AOC -,AOP -,Mercurey premier cru Les Fourneaux blanc,
786,Mercurey premier cru Les Fourneaux,AOC -,AOP -,Mercurey premier cru Les Fourneaux rouge,
787,Mercurey premier cru Les Montaigus,AOC -,AOP -,Mercurey premier cru Les Montaigus blanc,
787,Mercurey premier cru Les Montaigus,AOC -,AOP -,Mercurey premier cru Les Montaigus rouge,
788,Mercurey premier cru Les Naugues,AOC -,AOP -,Mercurey premier cru Les Naugues blanc,
788,Mercurey premier cru Les Naugues,AOC -,AOP -,Mercurey premier cru Les Naugues rouge,
793,Mercurey premier cru Les Puillets,AOC -,AOP -,Mercurey premier cru Les Puillets blanc,
793,Mercurey premier cru Les Puillets,AOC -,AOP -,Mercurey premier cru Les Puillets rouge,
789,Mercurey premier cru Les Ruelles,AOC -,AOP -,Mercurey premier cru Les Ruelles blanc,
789,Mercurey premier cru Les Ruelles,AOC -,AOP -,Mercurey premier cru Les Ruelles rouge,
794,Mercurey premier cru Les Saumonts,AOC -,AOP -,Mercurey premier cru Les Saumonts blanc,
794,Mercurey premier cru Les Saumonts,AOC -,AOP -,Mercurey premier cru Les Saumonts rouge,
790,Mercurey premier cru Les Vasées,AOC -,AOP -,Mercurey premier cru Les Vasées blanc,
790,Mercurey premier cru Les Vasées,AOC -,AOP -,Mercurey premier cru Les Vasées rouge,
791,Mercurey premier cru Les Velley,AOC -,AOP -,Mercurey premier cru Les Velley blanc,
791,Mercurey premier cru Les Velley,AOC -,AOP -,Mercurey premier cru Les Velley rouge,
792,Mercurey premier cru Sazenay,AOC -,AOP -,Mercurey premier cru Sazenay blanc,
792,Mercurey premier cru Sazenay,AOC -,AOP -,Mercurey premier cru Sazenay rouge,
796,Meursault,AOC -,AOP -,Meursault blanc,
796,Meursault,AOC -,AOP -,Meursault rouge ou Meursault Côte de Beaune,
814,Meursault premier cru,AOC -,AOP -,Meursault premier cru blanc,
814,Meursault premier cru,AOC -,AOP -,Meursault premier cru rouge,
2221,Meursault premier cru Blagny,AOC -,AOP -,Meursault premier cru Blagny blanc,
797,Meursault premier cru Charmes,AOC -,AOP -,Meursault premier cru Charmes blanc,
797,Meursault premier cru Charmes,AOC -,AOP -,Meursault premier cru Charmes rouge,
798,Meursault premier cru Clos des Perrières,AOC -,AOP -,Meursault premier cru Clos des Perrières blanc,
798,Meursault premier cru Clos des Perrières,AOC -,AOP -,Meursault premier cru Clos des Perrières rouge,
799,Meursault premier cru Genevrières,AOC -,AOP -,Meursault premier cru Genevrières blanc,
799,Meursault premier cru Genevrières,AOC -,AOP -,Meursault premier cru Genevrières rouge,
800,Meursault premier cru La Jeunellotte,AOC -,AOP -,Meursault premier cru La Jeunellotte blanc,
801,Meursault premier cru La Pièce sous le Bois,AOC -,AOP -,Meursault premier cru La Pièce sous le Bois blanc,
802,Meursault premier cru Le Porusot,AOC -,AOP -,Meursault premier cru Le Porusot blanc,
802,Meursault premier cru Le Porusot,AOC -,AOP -,Meursault premier cru Le Porusot rouge,
803,Meursault premier cru Les Bouchères,AOC -,AOP -,Meursault premier cru Les Bouchères blanc,
803,Meursault premier cru Les Bouchères,AOC -,AOP -,Meursault premier cru Les Bouchères rouge,
804,Meursault premier cru Les Caillerets,AOC -,AOP -,Meursault premier cru Les Caillerets blanc,
804,Meursault premier cru Les Caillerets,AOC -,AOP -,Meursault premier cru Les Caillerets rouge,
805,Meursault premier cru Les Cras,AOC -,AOP -,Meursault premier cru Les Cras blanc,
805,Meursault premier cru Les Cras,AOC -,AOP -,Meursault premier cru Les Cras rouge,
806,Meursault premier cru Les Gouttes d'Or,AOC -,AOP -,Meursault premier cru Les Gouttes d'Or blanc,
806,Meursault premier cru Les Gouttes d'Or,AOC -,AOP -,Meursault premier cru Les Gouttes d'Or rouge,
807,Meursault premier cru Les Plures,AOC -,AOP -,Meursault premier cru Les Plures blanc,
1817,Meursault premier cru Les Ravelles,AOC -,AOP -,Meursault premier cru Les Ravelles blanc,
808,Meursault premier cru Les Santenots Blancs,AOC -,AOP -,Meursault premier cru Les Santenots Blancs blanc,
809,Meursault premier cru Les Santenots du Milieu,AOC -,AOP -,Meursault premier cru Les Santenots du Milieu blanc,
810,Meursault premier cru Perrières,AOC -,AOP -,Meursault premier cru Perrières blanc,
810,Meursault premier cru Perrières,AOC -,AOP -,Meursault premier cru Perrières rouge,
811,Meursault premier cru Porusot,AOC -,AOP -,Meursault premier cru Porusot blanc,
811,Meursault premier cru Porusot,AOC -,AOP -,Meursault premier cru Porusot rouge,
812,Meursault premier cru Sous Blagny,AOC -,AOP -,Meursault premier cru Sous Blagny blanc,
813,Meursault premier cru Sous le Dos d'Ane,AOC -,AOP -,Meursault premier cru Sous le Dos d'Ane blanc,
1619,Miel d'Alsace,,IGP -,Miel d'Alsace,IG/07/96
1509,Miel de Corse - Mele di Corsica,AOC -,AOP -,Miel de Corse - Mele di Corsica,
1634,Miel de Provence,,IGP -,Miel de Provence,IG/03/95
1502,Miel de sapin des Vosges,AOC -,AOP -,Miel de sapin des Vosges,
1840,Miel des Cévennes,,IGP -,Miel des Cévennes,
1274,Minervois,AOC -,AOP -,Minervois blanc,
1274,Minervois,AOC -,AOP -,Minervois rosé,
1274,Minervois,AOC -,AOP -,Minervois rouge,
1277,Minervois-La Livinière,AOC -,AOP -,Minervois-La Livinière,
2361,Mirabelle d'Alsace,,IG - ,Mirabelle d'Alsace,
1438,Mirabelle de Lorraine,AOR -,IG - ,Mirabelle de Lorraine,
1538,Mirabelles de Lorraine,,IGP -,Mirabelles de Lorraine,IG/45/94
2122,Mogette de Vendée,,IGP -,Mogette de Vendée,IG/05/00
101,Monbazillac,AOC -,AOP -,Monbazillac,
101,Monbazillac,AOC -,AOP -,Monbazillac Sélection de grains nobles,
2075,Mont Caume,,IGP -,Mont Caume blanc,
2075,Mont Caume,,IGP -,Mont Caume mousseux de qualité blanc,
2075,Mont Caume,,IGP -,Mont Caume mousseux de qualité rosé,
2075,Mont Caume,,IGP -,Mont Caume mousseux de qualité rouge,
2075,Mont Caume,,IGP -,Mont Caume primeur ou nouveau blanc,
2075,Mont Caume,,IGP -,Mont Caume primeur ou nouveau rosé,
2075,Mont Caume,,IGP -,Mont Caume primeur ou nouveau rouge,
2075,Mont Caume,,IGP -,Mont Caume rosé,
2075,Mont Caume,,IGP -,Mont Caume rouge,
1474,Mont d'Or ou Vacherin du Haut-Doubs,AOC -,AOP -,Mont d'Or ou Vacherin du Haut-Doubs,
102,Montagne-Saint-Emilion,AOC -,AOP -,Montagne-Saint-Emilion,
815,Montagny,AOC -,AOP -,Montagny,
865,Montagny premier cru,AOC -,AOP -,Montagny premier cru,
816,Montagny premier cru Champ Toizeau,AOC -,AOP -,Montagny premier cru Champ Toizeau,
817,Montagny premier cru Chazelle,AOC -,AOP -,Montagny premier cru Chazelle,
818,Montagny premier cru Cornevent,AOC -,AOP -,Montagny premier cru Cornevent,
819,Montagny premier cru Creux de Beaux Champs,AOC -,AOP -,Montagny premier cru Creux de Beaux Champs,
820,Montagny premier cru L'Epaule,AOC -,AOP -,Montagny premier cru L'Epaule,
821,Montagny premier cru La Condemine du Vieux Château,AOC -,AOP -,Montagny premier cru La Condemine du Vieux Château,
822,Montagny premier cru La Grande Pièce,AOC -,AOP -,Montagny premier cru La Grande Pièce,
823,Montagny premier cru La Moullière,AOC -,AOP -,Montagny premier cru La Moullière,
824,Montagny premier cru Le Clos Chaudron,AOC -,AOP -,Montagny premier cru Le Clos Chaudron,
835,Montagny premier cru Le Cloux,AOC -,AOP -,Montagny premier cru Le Cloux,
825,Montagny premier cru Le Clouzot,AOC -,AOP -,Montagny premier cru Le Clouzot,
826,Montagny premier cru Le Vieux Château,AOC -,AOP -,Montagny premier cru Le Vieux Château,
827,Montagny premier cru Les Bassets,AOC -,AOP -,Montagny premier cru Les Bassets,
828,Montagny premier cru Les Beaux Champs,AOC -,AOP -,Montagny premier cru Les Beaux Champs,
829,Montagny premier cru Les Bonneveaux,AOC -,AOP -,Montagny premier cru Les Bonneveaux,
830,Montagny premier cru Les Bordes,AOC -,AOP -,Montagny premier cru Les Bordes,
831,Montagny premier cru Les Bouchots,AOC -,AOP -,Montagny premier cru Les Bouchots,
832,Montagny premier cru Les Burnins,AOC -,AOP -,Montagny premier cru Les Burnins,
833,Montagny premier cru Les Chaniots,AOC -,AOP -,Montagny premier cru Les Chaniots,
834,Montagny premier cru Les Chaumelottes,AOC -,AOP -,Montagny premier cru Les Chaumelottes,
838,Montagny premier cru Les Coères,AOC -,AOP -,Montagny premier cru Les Coères,
836,Montagny premier cru Les Combes,AOC -,AOP -,Montagny premier cru Les Combes,
837,Montagny premier cru Les Coudrettes,AOC -,AOP -,Montagny premier cru Les Coudrettes,
839,Montagny premier cru Les Craboulettes,AOC -,AOP -,Montagny premier cru Les Craboulettes,
840,Montagny premier cru Les Garchères,AOC -,AOP -,Montagny premier cru Les Garchères,
841,Montagny premier cru Les Gouresses,AOC -,AOP -,Montagny premier cru Les Gouresses,
842,Montagny premier cru Les Jardins,AOC -,AOP -,Montagny premier cru Les Jardins,
843,Montagny premier cru Les Las,AOC -,AOP -,Montagny premier cru Les Las,
844,Montagny premier cru Les Macles,AOC -,AOP -,Montagny premier cru Les Macles,
845,Montagny premier cru Les Maroques,AOC -,AOP -,Montagny premier cru Les Maroques,
846,Montagny premier cru Les Paquiers,AOC -,AOP -,Montagny premier cru Les Paquiers,
847,Montagny premier cru Les Perrières,AOC -,AOP -,Montagny premier cru Les Perrières,
848,Montagny premier cru Les Pidances,AOC -,AOP -,Montagny premier cru Les Pidances,
849,Montagny premier cru Les Platières,AOC -,AOP -,Montagny premier cru Les Platières,
850,Montagny premier cru Les Resses,AOC -,AOP -,Montagny premier cru Les Resses,
851,Montagny premier cru Les Treuffères,AOC -,AOP -,Montagny premier cru Les Treuffères,
852,Montagny premier cru Les Vignes Derrière,AOC -,AOP -,Montagny premier cru Les Vignes Derrière,
854,Montagny premier cru Les Vignes des Prés,AOC -,AOP -,Montagny premier cru Les Vignes des Prés,
853,Montagny premier cru Les Vignes longues,AOC -,AOP -,Montagny premier cru Les Vignes longues,
857,Montagny premier cru Mont Laurent,AOC -,AOP -,Montagny premier cru Mont Laurent,
856,Montagny premier cru Montcuchot,AOC -,AOP -,Montagny premier cru Montcuchot,
858,Montagny premier cru Montorge,AOC -,AOP -,Montagny premier cru Montorge,
860,Montagny premier cru Saint-Ytages,AOC -,AOP -,Montagny premier cru Saint-Ytages,
859,Montagny premier cru Sainte-Morille,AOC -,AOP -,Montagny premier cru Sainte-Morille,
861,Montagny premier cru Sous les Feilles,AOC -,AOP -,Montagny premier cru Sous les Feilles,
862,Montagny premier cru Vigne du soleil,AOC -,AOP -,Montagny premier cru Vigne du soleil,
863,Montagny premier cru Vignes Couland,AOC -,AOP -,Montagny premier cru Vignes Couland,
864,Montagny premier cru Vignes Saint-Pierre,AOC -,AOP -,Montagny premier cru Vignes Saint-Pierre,
855,Montagny premier cru Vignes sur le Cloux,AOC -,AOP -,Montagny premier cru Vignes sur le Cloux,
866,Monthélie,AOC -,AOP -,Monthélie blanc,
866,Monthélie,AOC -,AOP -,Monthélie rouge (ou Monthélie Côte de Beaune),
878,Monthélie premier cru,AOC -,AOP -,Monthélie premier cru blanc,
878,Monthélie premier cru,AOC -,AOP -,Monthélie premier cru rouge,
1818,Monthélie premier cru Clos des Toisières,AOC -,AOP -,Monthélie premier cru Clos des Toisières blanc,
1818,Monthélie premier cru Clos des Toisières,AOC -,AOP -,Monthélie premier cru Clos des Toisières rouge,
867,Monthélie premier cru La Taupine,AOC -,AOP -,Monthélie premier cru La Taupine blanc,
867,Monthélie premier cru La Taupine,AOC -,AOP -,Monthélie premier cru La Taupine rouge,
868,Monthélie premier cru Le Cas Rougeot,AOC -,AOP -,Monthélie premier cru Le Cas Rougeot blanc,
868,Monthélie premier cru Le Cas Rougeot,AOC -,AOP -,Monthélie premier cru Le Cas Rougeot rouge,
869,Monthélie premier cru Le Château Gaillard,AOC -,AOP -,Monthélie premier cru Le Château Gaillard blanc,
869,Monthélie premier cru Le Château Gaillard,AOC -,AOP -,Monthélie premier cru Le Château Gaillard rouge,
870,Monthélie premier cru Le Clos Gauthey,AOC -,AOP -,Monthélie premier cru Le Clos Gauthey blanc,
870,Monthélie premier cru Le Clos Gauthey,AOC -,AOP -,Monthélie premier cru Le Clos Gauthey rouge,
1819,Monthélie premier cru Le Clou des Chênes,AOC -,AOP -,Monthélie premier cru Le Clou des Chênes blanc,
1819,Monthélie premier cru Le Clou des Chênes,AOC -,AOP -,Monthélie premier cru Le Clou des Chênes rouge,
871,Monthélie premier cru Le Meix Bataille,AOC -,AOP -,Monthélie premier cru Le Meix Bataille blanc,
871,Monthélie premier cru Le Meix Bataille,AOC -,AOP -,Monthélie premier cru Le Meix Bataille rouge,
872,Monthélie premier cru Le Village,AOC -,AOP -,Monthélie premier cru Le Village blanc,
872,Monthélie premier cru Le Village,AOC -,AOP -,Monthélie premier cru Le Village rouge,
1820,Monthélie premier cru Les Barbières,AOC -,AOP -,Monthélie premier cru Les Barbières blanc,
1820,Monthélie premier cru Les Barbières,AOC -,AOP -,Monthélie premier cru Les Barbières rouge,
873,Monthélie premier cru Les Champs Fulliots,AOC -,AOP -,Monthélie premier cru Les Champs Fulliots blanc,
873,Monthélie premier cru Les Champs Fulliots,AOC -,AOP -,Monthélie premier cru Les Champs Fulliots rouge,
1821,Monthélie premier cru Les Clous,AOC -,AOP -,Monthélie premier cru Les Clous blanc,
1821,Monthélie premier cru Les Clous,AOC -,AOP -,Monthélie premier cru Les Clous rouge,
874,Monthélie premier cru Les Duresses,AOC -,AOP -,Monthélie premier cru Les Duresses blanc,
874,Monthélie premier cru Les Duresses,AOC -,AOP -,Monthélie premier cru Les Duresses rouge,
875,Monthélie premier cru Les Riottes,AOC -,AOP -,Monthélie premier cru Les Riottes blanc,
875,Monthélie premier cru Les Riottes,AOC -,AOP -,Monthélie premier cru Les Riottes rouge,
876,Monthélie premier cru Les Vignes Rondes,AOC -,AOP -,Monthélie premier cru Les Vignes Rondes blanc,
876,Monthélie premier cru Les Vignes Rondes,AOC -,AOP -,Monthélie premier cru Les Vignes Rondes rouge,
877,Monthélie premier cru Sur la Velle,AOC -,AOP -,Monthélie premier cru Sur la Velle blanc,
877,Monthélie premier cru Sur la Velle,AOC -,AOP -,Monthélie premier cru Sur la Velle rouge,
191,Montlouis-sur-Loire,AOC -,AOP -,Montlouis-sur-Loire,
191,Montlouis-sur-Loire,AOC -,AOP -,Montlouis-sur-Loire mousseux,
191,Montlouis-sur-Loire,AOC -,AOP -,Montlouis-sur-Loire pétillant,
879,Montrachet,AOC -,AOP -,Montrachet,
103,Montravel,AOC -,AOP -,Montravel blanc,
103,Montravel,AOC -,AOP -,Montravel rouge,
2223,Morbier,AOC -,AOP -,Morbier,
880,Morey-Saint-Denis,AOC -,AOP -,Morey-Saint-Denis blanc,
880,Morey-Saint-Denis,AOC -,AOP -,Morey-Saint-Denis rouge,
901,Morey-Saint-Denis premier cru,AOC -,AOP -,Morey-Saint-Denis premier cru blanc,
901,Morey-Saint-Denis premier cru,AOC -,AOP -,Morey-Saint-Denis premier cru rouge,
881,Morey-Saint-Denis premier cru Aux Charmes,AOC -,AOP -,Morey-Saint-Denis premier cru Aux Charmes blanc,
881,Morey-Saint-Denis premier cru Aux Charmes,AOC -,AOP -,Morey-Saint-Denis premier cru Aux Charmes rouge,
882,Morey-Saint-Denis premier cru Aux Cheseaux,AOC -,AOP -,Morey-Saint-Denis premier cru Aux Cheseaux blanc,
882,Morey-Saint-Denis premier cru Aux Cheseaux,AOC -,AOP -,Morey-Saint-Denis premier cru Aux Cheseaux rouge,
883,Morey-Saint-Denis premier cru Clos Baulet,AOC -,AOP -,Morey-Saint-Denis premier cru Clos Baulet blanc,
883,Morey-Saint-Denis premier cru Clos Baulet,AOC -,AOP -,Morey-Saint-Denis premier cru Clos Baulet rouge,
885,Morey-Saint-Denis premier cru Clos des Ormes,AOC -,AOP -,Morey-Saint-Denis premier cru Clos des Ormes blanc,
885,Morey-Saint-Denis premier cru Clos des Ormes,AOC -,AOP -,Morey-Saint-Denis premier cru Clos des Ormes rouge,
884,Morey-Saint-Denis premier cru Clos Sorbè,AOC -,AOP -,Morey-Saint-Denis premier cru Clos Sorbè blanc,
884,Morey-Saint-Denis premier cru Clos Sorbè,AOC -,AOP -,Morey-Saint-Denis premier cru Clos Sorbè rouge,
886,Morey-Saint-Denis premier cru Côte Rotie,AOC -,AOP -,Morey-Saint-Denis premier cru Côte Rotie blanc,
886,Morey-Saint-Denis premier cru Côte Rotie,AOC -,AOP -,Morey-Saint-Denis premier cru Côte Rotie rouge,
887,Morey-Saint-Denis premier cru La Bussière,AOC -,AOP -,Morey-Saint-Denis premier cru La Bussière blanc,
887,Morey-Saint-Denis premier cru La Bussière,AOC -,AOP -,Morey-Saint-Denis premier cru La Bussière rouge,
888,Morey-Saint-Denis premier cru La Riotte,AOC -,AOP -,Morey-Saint-Denis premier cru La Riotte blanc,
888,Morey-Saint-Denis premier cru La Riotte,AOC -,AOP -,Morey-Saint-Denis premier cru La Riotte rouge,
889,Morey-Saint-Denis premier cru Le Village,AOC -,AOP -,Morey-Saint-Denis premier cru Le Village blanc,
889,Morey-Saint-Denis premier cru Le Village,AOC -,AOP -,Morey-Saint-Denis premier cru Le Village rouge,
890,Morey-Saint-Denis premier cru Les Blanchards,AOC -,AOP -,Morey-Saint-Denis premier cru Les Blanchards blanc,
890,Morey-Saint-Denis premier cru Les Blanchards,AOC -,AOP -,Morey-Saint-Denis premier cru Les Blanchards rouge,
891,Morey-Saint-Denis premier cru Les Chaffots,AOC -,AOP -,Morey-Saint-Denis premier cru Les Chaffots blanc,
891,Morey-Saint-Denis premier cru Les Chaffots,AOC -,AOP -,Morey-Saint-Denis premier cru Les Chaffots rouge,
892,Morey-Saint-Denis premier cru Les Charrières,AOC -,AOP -,Morey-Saint-Denis premier cru Les Charrières blanc,
892,Morey-Saint-Denis premier cru Les Charrières,AOC -,AOP -,Morey-Saint-Denis premier cru Les Charrières rouge,
893,Morey-Saint-Denis premier cru Les Chenevery,AOC -,AOP -,Morey-Saint-Denis premier cru Les Chenevery blanc,
893,Morey-Saint-Denis premier cru Les Chenevery,AOC -,AOP -,Morey-Saint-Denis premier cru Les Chenevery rouge,
894,Morey-Saint-Denis premier cru Les Faconnières,AOC -,AOP -,Morey-Saint-Denis premier cru Les Faconnières blanc,
894,Morey-Saint-Denis premier cru Les Faconnières,AOC -,AOP -,Morey-Saint-Denis premier cru Les Faconnières rouge,
895,Morey-Saint-Denis premier cru Les Genavrières,AOC -,AOP -,Morey-Saint-Denis premier cru Les Genavrières blanc,
895,Morey-Saint-Denis premier cru Les Genavrières,AOC -,AOP -,Morey-Saint-Denis premier cru Les Genavrières rouge,
896,Morey-Saint-Denis premier cru Les Gruenchers,AOC -,AOP -,Morey-Saint-Denis premier cru Les Gruenchers blanc,
896,Morey-Saint-Denis premier cru Les Gruenchers,AOC -,AOP -,Morey-Saint-Denis premier cru Les Gruenchers rouge,
897,Morey-Saint-Denis premier cru Les Millandes,AOC -,AOP -,Morey-Saint-Denis premier cru Les Millandes blanc,
897,Morey-Saint-Denis premier cru Les Millandes,AOC -,AOP -,Morey-Saint-Denis premier cru Les Millandes rouge,
898,Morey-Saint-Denis premier cru Les Ruchots,AOC -,AOP -,Morey-Saint-Denis premier cru Les Ruchots blanc,
898,Morey-Saint-Denis premier cru Les Ruchots,AOC -,AOP -,Morey-Saint-Denis premier cru Les Ruchots rouge,
899,Morey-Saint-Denis premier cru Les Sorbès,AOC -,AOP -,Morey-Saint-Denis premier cru Les Sorbès blanc,
899,Morey-Saint-Denis premier cru Les Sorbès,AOC -,AOP -,Morey-Saint-Denis premier cru Les Sorbès rouge,
900,Morey-Saint-Denis premier cru Monts Luisants,AOC -,AOP -,Morey-Saint-Denis premier cru Monts Luisants blanc,
900,Morey-Saint-Denis premier cru Monts Luisants,AOC -,AOP -,Morey-Saint-Denis premier cru Monts Luisants rouge,
902,Morgon,AOC -,AOP -,Morgon ou Morgon cru du Beaujolais,
1684,Moselle,AOC -,AOP -,Moselle blanc,
1684,Moselle,AOC -,AOP -,Moselle rosé,
1684,Moselle,AOC -,AOP -,Moselle rouge,
1640,Moules de bouchot de la baie du Mont-Saint-Michel,AOC -,AOP -,Moules de bouchot de la baie du Mont-Saint-Michel,
2358,Moules de filières élevées en pleine mer ,LR - ,,Moules de filières élevées en pleine mer,LA/06/14
910,Moulin-à-Vent,AOC -,AOP -,Moulin-à-Vent ou Moulin-à-Vent cru du Beaujolais,
104,Moulis,AOC -,AOP -,Moulis ou Moulis-en-Médoc,
1894,Moutarde de Bourgogne,,IGP -,Moutarde de Bourgogne,IG/11/98
1475,Munster,AOC -,AOP -,Munster,
2341,Muscadet,AOC -,AOP -,Muscadet,
2341,Muscadet,AOC -,AOP -,Muscadet primeur,
2341,Muscadet,AOC -,AOP -,Muscadet sur lie,
2342,Muscadet Coteaux de la Loire,AOC -,AOP -,Muscadet Coteaux de la Loire,
2342,Muscadet Coteaux de la Loire,AOC -,AOP -,Muscadet Coteaux de la Loire sur lie,
194,Muscadet Côtes de Grandlieu,AOC -,AOP -,Muscadet Côtes de Grandlieu,
194,Muscadet Côtes de Grandlieu,AOC -,AOP -,Muscadet Côtes de Grandlieu sur lie,
195,Muscadet Sèvre et Maine,AOC -,AOP -,Muscadet Sèvre et Maine,
195,Muscadet Sèvre et Maine,AOC -,AOP -,Muscadet Sèvre et Maine sur lie,
2332,Muscadet Sèvre et Maine Clisson,AOC -,AOP -,Muscadet Sèvre et Maine Clisson,
2334,Muscadet Sèvre et Maine Gorges,AOC -,AOP -,Muscadet Sèvre et Maine Gorges,
2335,Muscadet Sèvre et Maine Le Pallet,AOC -,AOP -,Muscadet Sèvre et Maine Le Pallet,
1336,Muscat de Beaumes-de-Venise,AOC -,AOP -,Muscat de Beaumes-de-Venise blanc,
1336,Muscat de Beaumes-de-Venise,AOC -,AOP -,Muscat de Beaumes-de-Venise rosé,
1336,Muscat de Beaumes-de-Venise,AOC -,AOP -,Muscat de Beaumes-de-Venise rouge,
1333,Muscat de Frontignan ou Frontignan ou Vin de Frontignan,AOC -,AOP -,Muscat de Frontignan ou Frontignan ou Vin de Frontignan vin de liqueur,
1333,Muscat de Frontignan ou Frontignan ou Vin de Frontignan,AOC -,AOP -,Muscat de Frontignan ou Frontignan ou Vin de Frontignan vin doux naturel,
1337,Muscat de Lunel,AOC -,AOP -,Muscat de Lunel,
1338,Muscat de Mireval,AOC -,AOP -,Muscat de Mireval,
1873,Muscat de Rivesaltes,AOC -,AOP -,Muscat de Rivesaltes,
1873,Muscat de Rivesaltes,AOC -,AOP -,Muscat de Rivesaltes Muscat de Noël,
1339,Muscat de Saint-Jean-de-Minervois,AOC -,AOP -,Muscat de Saint-Jean-de-Minervois,
1340,Muscat du Cap Corse,AOC -,AOP -,Muscat du Cap Corse,
1506,Muscat du Ventoux,AOC -,AOP -,Muscat du Ventoux,
925,Musigny,AOC -,AOP -,Musigny blanc,
925,Musigny,AOC -,AOP -,Musigny rouge,
1476,Neufchâtel,AOC -,AOP -,Neufchâtel,
1770,Noisette de Cervione - nuciola di Cervioni,,IGP -,Noisette de Cervione - nuciola di Cervioni,
1501,Noix de Grenoble,AOC -,AOP -,Noix de Grenoble,
1516,Noix du Périgord,AOC -,AOP -,Noix du Périgord,
926,Nuits-Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges blanc,
926,Nuits-Saint-Georges,AOC -,AOP -,Nuits-Saint-Georges rouge,
968,Nuits-Saint-Georges premier cru,AOC -,AOP -,Nuits-Saint-Georges premier cru blanc,
968,Nuits-Saint-Georges premier cru,AOC -,AOP -,Nuits-Saint-Georges premier cru rouge,
927,Nuits-Saint-Georges premier cru Aux Argillas,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Argillas blanc,
927,Nuits-Saint-Georges premier cru Aux Argillas,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Argillas rouge,
928,Nuits-Saint-Georges premier cru Aux Boudots,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Boudots blanc,
928,Nuits-Saint-Georges premier cru Aux Boudots,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Boudots rouge,
929,Nuits-Saint-Georges premier cru Aux Bousselots,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Bousselots blanc,
929,Nuits-Saint-Georges premier cru Aux Bousselots,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Bousselots rouge,
930,Nuits-Saint-Georges premier cru Aux Chaignots,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Chaignots blanc,
930,Nuits-Saint-Georges premier cru Aux Chaignots,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Chaignots rouge,
931,Nuits-Saint-Georges premier cru Aux Champs Perdrix,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Champs Perdrix blanc,
931,Nuits-Saint-Georges premier cru Aux Champs Perdrix,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Champs Perdrix rouge,
932,Nuits-Saint-Georges premier cru Aux Cras,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Cras blanc,
932,Nuits-Saint-Georges premier cru Aux Cras,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Cras rouge,
933,Nuits-Saint-Georges premier cru Aux Murgers,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Murgers blanc,
933,Nuits-Saint-Georges premier cru Aux Murgers,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Murgers rouge,
934,Nuits-Saint-Georges premier cru Aux Perdrix,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Perdrix blanc,
934,Nuits-Saint-Georges premier cru Aux Perdrix,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Perdrix rouge,
935,Nuits-Saint-Georges premier cru Aux Thorey,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Thorey blanc,
935,Nuits-Saint-Georges premier cru Aux Thorey,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Thorey rouge,
936,Nuits-Saint-Georges premier cru Aux Vignerondes,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Vignerondes blanc,
936,Nuits-Saint-Georges premier cru Aux Vignerondes,AOC -,AOP -,Nuits-Saint-Georges premier cru Aux Vignerondes rouge,
937,Nuits-Saint-Georges premier cru Chaines Carteaux,AOC -,AOP -,Nuits-Saint-Georges premier cru Chaines Carteaux blanc,
937,Nuits-Saint-Georges premier cru Chaines Carteaux,AOC -,AOP -,Nuits-Saint-Georges premier cru Chaines Carteaux rouge,
938,Nuits-Saint-Georges premier cru Château Gris,AOC -,AOP -,Nuits-Saint-Georges premier cru Château Gris blanc,
938,Nuits-Saint-Georges premier cru Château Gris,AOC -,AOP -,Nuits-Saint-Georges premier cru Château Gris rouge,
939,Nuits-Saint-Georges premier cru Clos Arlot,AOC -,AOP -,Nuits-Saint-Georges premier cru Clos Arlot blanc,
